32	19	3	3
29	0	22	6
16	1	21	19
8	0	22	27
8	14	8	27
16	0	22	19
18	16	6	17
13	12	10	22
15	8	14	20
30	18	4	5
10	8	14	25
27	10	12	8
31	1	21	4
16	0	22	19
14	2	20	21
29	3	19	6
8	17	5	27
12	0	22	23
18	14	8	17
12	13	9	23
8	4	18	27
24	2	20	11
23	0	22	12
27	4	18	8
9	0	22	26
33	21	1	2
23	0	22	12
32	6	16	3
12	16	6	23
14	5	17	21
30	17	5	5
21	11	11	14
24	9	13	11
24	20	2	11
13	20	2	22
24	18	4	11
20	0	22	15
11	14	8	24
20	0	22	15
25	18	4	10
14	0	22	21
29	0	22	6
14	18	4	21
28	16	6	7
9	8	14	26
20	15	7	15
33	14	8	2
10	10	12	25
22	0	22	13
26	10	12	9
26	6	16	9
30	10	12	5
17	9	13	18
34	7	15	1
26	13	9	9
26	17	5	9
32	5	17	3
8	12	10	27
16	10	12	19
10	1	21	25
34	10	12	1
25	18	4	10
11	0	22	24
33	11	11	2
33	19	3	2
12	6	16	23
18	0	22	17
20	2	20	15
27	14	8	8
14	10	12	21
21	0	22	14
18	12	10	17
28	19	3	7
8	5	17	27
20	15	7	15
20	6	16	15
17	5	17	18
10	16	6	25
28	0	22	7
19	0	22	16
14	5	17	21
14	0	22	21
10	2	20	25
13	19	3	22
26	8	14	9
10	1	21	25
22	9	13	13
14	0	22	21
8	19	3	27
17	3	19	18
8	1	21	27
22	6	16	13
18	10	12	17
22	4	18	13
25	0	22	10
34	21	1	1
10	12	10	25
19	11	11	16
18	6	16	17
10	0	22	25
31	15	7	4
26	4	18	9
10	0	22	25
14	9	13	21
13	9	13	22
34	9	13	1
18	10	12	17
31	5	17	4
13	1	21	22
26	18	4	9
14	15	7	21
8	8	14	27
34	18	4	1
18	0	22	17
27	8	14	8
28	1	21	7
24	21	1	11
13	3	19	22
15	0	22	20
32	15	7	3
30	9	13	5
15	6	16	20
26	8	14	9
12	0	22	23
25	13	9	10
28	18	4	7
34	1	21	1
12	11	11	23
30	10	12	5
18	2	20	17
26	21	1	9
30	15	7	5
19	0	22	16
25	2	20	10
10	0	22	25
31	10	12	4
25	11	11	10
21	0	22	14
25	2	20	10
27	9	13	8
26	3	19	9
22	7	15	13
9	21	1	26
16	4	18	19
18	12	10	17
31	13	9	4
17	19	3	18
24	0	22	11
31	0	22	4
9	3	19	26
31	10	12	4
11	3	19	24
11	0	22	24
12	4	18	23
9	16	6	26
33	15	7	2
16	21	1	19
15	16	6	20
32	14	8	3
15	19	3	20
25	12	10	10
27	6	16	8
23	0	22	12
25	13	9	10
30	9	13	5
31	20	2	4
28	2	20	7
5	0	22	30
16	0	22	19
31	17	5	4
18	11	11	17
23	13	9	12
22	5	17	13
24	0	22	11
14	13	9	21
21	0	22	14
23	5	17	12
33	19	3	2
32	0	22	3
17	0	22	18
8	1	21	27
21	0	22	14
31	0	22	4
13	13	9	22
12	4	18	23
31	18	4	4
31	16	6	4
21	4	18	14
8	21	1	27
26	12	10	9
31	15	7	4
22	17	5	13
24	13	9	11
19	5	17	16
33	10	12	2
30	2	20	5
25	0	22	10
18	11	11	17
20	0	22	15
24	0	22	11
29	10	12	6
25	14	8	10
30	2	20	5
18	12	10	17
29	7	15	6
13	9	13	22
27	17	5	8
20	14	8	15
21	1	21	14
16	2	20	19
13	0	22	22
29	18	4	6
23	10	12	12
26	11	11	9
13	21	1	22
30	15	7	5
26	18	4	9
32	11	11	3
17	15	7	18
12	0	22	23
9	11	11	26
28	10	12	7
30	17	5	5
25	9	13	10
19	16	6	16
16	0	22	19
13	17	5	22
13	19	3	22
15	15	7	20
7	0	22	28
20	0	22	15
20	13	9	15
12	0	22	23
9	21	1	26
30	13	9	5
21	21	1	14
32	8	14	3
31	13	9	4
5	0	22	30
25	0	22	10
34	1	21	1
11	17	5	24
8	20	2	27
32	1	21	3
13	17	5	22
24	5	17	11
20	0	22	15
15	12	10	20
23	15	7	12
27	2	20	8
34	12	10	1
27	17	5	8
31	9	13	4
33	13	9	2
29	0	22	6
32	16	6	3
21	0	22	14
21	17	5	14
28	17	5	7
20	8	14	15
11	0	22	24
12	17	5	23
12	21	1	23
10	10	12	25
31	2	20	4
27	0	22	8
27	10	12	8
30	10	12	5
22	3	19	13
19	5	17	16
13	15	7	22
19	4	18	16
10	14	8	25
14	2	20	21
28	0	22	7
28	11	11	7
11	21	1	24
14	0	22	21
11	0	22	24
8	10	12	27
19	8	14	16
12	10	12	23
32	9	13	3
11	0	22	24
16	6	16	19
10	0	22	25
33	20	2	2
12	15	7	23
11	1	21	24
9	4	18	26
27	10	12	8
14	4	18	21
9	1	21	26
14	10	12	21
20	20	2	15
7	0	22	28
8	19	3	27
19	0	22	16
11	11	11	24
15	0	22	20
27	21	1	8
31	11	11	4
18	17	5	17
12	6	16	23
25	17	5	10
22	13	9	13
33	2	20	2
28	14	8	7
13	21	1	22
28	0	22	7
30	18	4	5
31	3	19	4
34	0	22	1
13	16	6	22
21	13	9	14
18	11	11	17
25	9	13	10
13	18	4	22
29	0	22	6
20	0	22	15
27	7	15	8
14	0	22	21
22	20	2	13
23	1	21	12
23	20	2	12
19	6	16	16
25	21	1	10
30	13	9	5
15	2	20	20
9	0	22	26
25	0	22	10
34	13	9	1
33	6	16	2
12	20	2	23
15	5	17	20
23	3	19	12
34	13	9	1
10	11	11	25
27	1	21	8
34	3	19	1
14	2	20	21
31	4	18	4
15	16	6	20
23	14	8	12
12	20	2	23
24	5	17	11
25	20	2	10
19	14	8	16
18	15	7	17
31	17	5	4
27	14	8	8
31	0	22	4
19	9	13	16
11	20	2	24
10	1	21	25
10	7	15	25
11	15	7	24
13	8	14	22
31	12	10	4
12	5	17	23
23	13	9	12
33	6	16	2
26	7	15	9
31	0	22	4
12	2	20	23
30	1	21	5
21	12	10	14
20	9	13	15
23	8	14	12
33	7	15	2
17	17	5	18
28	0	22	7
25	0	22	10
29	10	12	6
13	10	12	22
29	10	12	6
10	19	3	25
14	11	11	21
22	16	6	13
31	8	14	4
25	14	8	10
27	0	22	8
10	17	5	25
28	9	13	7
32	17	5	3
13	13	9	22
32	10	12	3
21	11	11	14
19	0	22	16
10	0	22	25
11	10	12	24
14	18	4	21
21	13	9	14
20	8	14	15
15	9	13	20
31	20	2	4
21	0	22	14
31	20	2	4
22	9	13	13
17	13	9	18
28	0	22	7
28	13	9	7
12	0	22	23
25	0	22	10
9	0	22	26
31	6	16	4
25	19	3	10
33	6	16	2
27	2	20	8
6	0	22	29
11	3	19	24
26	0	22	9
16	4	18	19
28	15	7	7
22	14	8	13
13	19	3	22
31	19	3	4
34	21	1	1
26	18	4	9
16	0	22	19
12	16	6	23
25	1	21	10
31	5	17	4
20	0	22	15
8	19	3	27
11	0	22	24
30	0	22	5
30	21	1	5
30	16	6	5
22	10	12	13
15	15	7	20
23	10	12	12
30	0	22	5
22	5	17	13
9	3	19	26
23	9	13	12
19	7	15	16
26	0	22	9
28	0	22	7
28	18	4	7
30	10	12	5
10	10	12	25
19	0	22	16
22	10	12	13
30	6	16	5
24	18	4	11
20	12	10	15
21	0	22	14
17	20	2	18
19	8	14	16
12	10	12	23
25	8	14	10
20	6	16	15
16	0	22	19
11	0	22	24
13	2	20	22
31	1	21	4
10	19	3	25
33	7	15	2
9	10	12	26
19	7	15	16
11	0	22	24
15	15	7	20
27	0	22	8
20	13	9	15
30	10	12	5
13	0	22	22
29	0	22	6
17	10	12	18
33	4	18	2
24	6	16	11
9	0	22	26
13	0	22	22
27	3	19	8
26	16	6	9
27	10	12	8
9	0	22	26
20	0	22	15
18	12	10	17
23	21	1	12
16	14	8	19
31	11	11	4
25	0	22	10
12	0	22	23
19	0	22	16
19	0	22	16
8	16	6	27
13	19	3	22
15	0	22	20
13	0	22	22
33	1	21	2
8	20	2	27
31	0	22	4
27	9	13	8
11	11	11	24
34	15	7	1
23	19	3	12
23	13	9	12
13	0	22	22
8	6	16	27
26	0	22	9
22	7	15	13
31	5	17	4
31	12	10	4
25	19	3	10
19	11	11	16
26	16	6	9
19	12	10	16
17	14	8	18
19	19	3	16
20	19	3	15
10	14	8	25
12	18	4	23
34	2	20	1
22	11	11	13
25	15	7	10
33	13	9	2
10	9	13	25
32	11	11	3
33	5	17	2
32	17	5	3
13	7	15	22
26	7	15	9
24	0	22	11
32	18	4	3
33	18	4	2
20	11	11	15
25	16	6	10
22	14	8	13
20	0	22	15
8	10	12	27
12	6	16	23
28	0	22	7
16	0	22	19
23	20	2	12
15	17	5	20
15	0	22	20
19	6	16	16
21	0	22	14
11	21	1	24
28	7	15	7
19	8	14	16
30	12	10	5
21	5	17	14
18	15	7	17
21	20	2	14
27	10	12	8
11	19	3	24
17	20	2	18
33	12	10	2
18	15	7	17
18	0	22	17
12	0	22	23
25	15	7	10
8	2	20	27
23	0	22	12
17	3	19	18
22	0	22	13
12	0	22	23
27	18	4	8
25	6	16	10
30	14	8	5
11	10	12	24
28	10	12	7
21	0	22	14
8	1	21	27
17	0	22	18
11	9	13	24
19	10	12	16
14	0	22	21
10	10	12	25
11	19	3	24
14	16	6	21
32	1	21	3
24	14	8	11
19	10	12	16
5	0	22	30
29	13	9	6
33	17	5	2
20	0	22	15
19	0	22	16
31	2	20	4
25	12	10	10
22	11	11	13
30	0	22	5
15	1	21	20
25	18	4	10
25	3	19	10
19	6	16	16
13	6	16	22
11	4	18	24
16	15	7	19
19	7	15	16
11	19	3	24
29	0	22	6
31	18	4	4
9	21	1	26
22	9	13	13
25	2	20	10
30	16	6	5
34	12	10	1
9	3	19	26
32	0	22	3
25	6	16	10
31	9	13	4
24	6	16	11
29	10	12	6
20	0	22	15
13	5	17	22
31	9	13	4
16	0	22	19
31	11	11	4
25	10	12	10
31	16	6	4
34	10	12	1
32	5	17	3
28	21	1	7
22	7	15	13
5	0	22	30
31	8	14	4
24	16	6	11
8	0	22	27
25	14	8	10
20	0	22	15
9	0	22	26
33	3	19	2
30	13	9	5
21	0	22	14
33	13	9	2
31	18	4	4
12	19	3	23
8	3	19	27
9	6	16	26
9	20	2	26
15	18	4	20
29	7	15	6
19	16	6	16
29	2	20	6
8	0	22	27
26	0	22	9
24	7	15	11
10	17	5	25
31	2	20	4
10	2	20	25
31	2	20	4
8	20	2	27
10	12	10	25
25	2	20	10
26	0	22	9
29	0	22	6
18	15	7	17
26	2	20	9
20	21	1	15
20	21	1	15
34	18	4	1
23	8	14	12
32	1	21	3
9	6	16	26
15	14	8	20
27	11	11	8
17	15	7	18
28	0	22	7
31	14	8	4
8	0	22	27
13	3	19	22
31	16	6	4
23	13	9	12
23	21	1	12
20	0	22	15
19	0	22	16
11	3	19	24
28	13	9	7
19	16	6	16
17	0	22	18
6	0	22	29
33	0	22	2
18	8	14	17
11	0	22	24
20	5	17	15
8	0	22	27
15	0	22	20
24	6	16	11
22	15	7	13
25	15	7	10
19	12	10	16
26	9	13	9
16	1	21	19
33	8	14	2
21	21	1	14
26	0	22	9
18	20	2	17
11	3	19	24
22	13	9	13
10	17	5	25
25	19	3	10
23	5	17	12
25	19	3	10
18	0	22	17
31	0	22	4
20	2	20	15
34	21	1	1
30	7	15	5
28	1	21	7
27	0	22	8
14	21	1	21
34	15	7	1
10	14	8	25
21	8	14	14
23	6	16	12
9	4	18	26
17	0	22	18
19	0	22	16
16	0	22	19
28	6	16	7
15	0	22	20
9	13	9	26
30	15	7	5
28	0	22	7
17	0	22	18
31	9	13	4
14	9	13	21
29	11	11	6
27	14	8	8
30	21	1	5
16	0	22	19
21	5	17	14
24	13	9	11
17	19	3	18
18	7	15	17
27	1	21	8
16	14	8	19
8	20	2	27
24	0	22	11
18	0	22	17
32	17	5	3
8	0	22	27
29	0	22	6
17	0	22	18
31	2	20	4
9	0	22	26
8	0	22	27
18	21	1	17
16	3	19	19
16	15	7	19
32	9	13	3
22	15	7	13
31	5	17	4
31	2	20	4
25	9	13	10
19	9	13	16
20	17	5	15
27	21	1	8
24	0	22	11
29	6	16	6
29	0	22	6
9	0	22	26
9	18	4	26
11	0	22	24
31	13	9	4
28	0	22	7
29	15	7	6
31	12	10	4
25	13	9	10
19	10	12	16
12	10	12	23
19	0	22	16
30	4	18	5
16	7	15	19
19	16	6	16
17	4	18	18
34	13	9	1
28	11	11	7
32	7	15	3
27	19	3	8
10	14	8	25
16	18	4	19
34	10	12	1
9	9	13	26
24	1	21	11
31	12	10	4
23	5	17	12
28	10	12	7
28	1	21	7
26	0	22	9
28	14	8	7
30	9	13	5
9	0	22	26
18	0	22	17
26	5	17	9
11	18	4	24
24	0	22	11
32	3	19	3
33	6	16	2
21	0	22	14
32	3	19	3
12	0	22	23
14	18	4	21
31	2	20	4
23	7	15	12
10	16	6	25
33	13	9	2
17	3	19	18
22	15	7	13
29	13	9	6
29	18	4	6
31	1	21	4
18	0	22	17
10	6	16	25
17	0	22	18
29	3	19	6
23	14	8	12
17	4	18	18
31	18	4	4
16	2	20	19
29	18	4	6
7	0	22	28
21	16	6	14
30	2	20	5
19	19	3	16
21	0	22	14
13	0	22	22
12	0	22	23
16	0	22	19
22	6	16	13
13	6	16	22
22	2	20	13
24	21	1	11
13	2	20	22
33	9	13	2
13	4	18	22
7	0	22	28
29	5	17	6
28	4	18	7
16	10	12	19
22	15	7	13
9	9	13	26
19	4	18	16
10	3	19	25
18	16	6	17
22	0	22	13
16	0	22	19
11	10	12	24
31	14	8	4
34	7	15	1
18	6	16	17
12	19	3	23
19	18	4	16
11	11	11	24
33	5	17	2
8	21	1	27
12	20	2	23
34	4	18	1
22	12	10	13
17	14	8	18
33	0	22	2
30	0	22	5
10	7	15	25
19	6	16	16
7	0	22	28
25	15	7	10
31	12	10	4
12	0	22	23
17	17	5	18
32	0	22	3
29	18	4	6
18	17	5	17
19	9	13	16
31	19	3	4
14	2	20	21
10	18	4	25
31	21	1	4
28	7	15	7
17	17	5	18
18	0	22	17
12	16	6	23
20	0	22	15
29	9	13	6
32	12	10	3
18	19	3	17
30	5	17	5
13	14	8	22
26	6	16	9
28	18	4	7
16	7	15	19
26	2	20	9
28	13	9	7
8	0	22	27
18	19	3	17
13	4	18	22
18	15	7	17
28	0	22	7
31	0	22	4
8	0	22	27
31	6	16	4
29	17	5	6
8	18	4	27
25	11	11	10
33	0	22	2
19	7	15	16
23	19	3	12
10	0	22	25
13	0	22	22
14	15	7	21
20	0	22	15
28	6	16	7
10	18	4	25
24	0	22	11
29	20	2	6
8	5	17	27
15	17	5	20
16	1	21	19
25	4	18	10
8	0	22	27
16	0	22	19
22	8	14	13
19	2	20	16
13	8	14	22
16	0	22	19
13	21	1	22
10	15	7	25
30	10	12	5
13	11	11	22
10	10	12	25
17	18	4	18
12	10	12	23
34	14	8	1
28	5	17	7
10	0	22	25
18	0	22	17
17	3	19	18
27	0	22	8
26	18	4	9
29	19	3	6
16	17	5	19
17	5	17	18
19	13	9	16
11	18	4	24
24	13	9	11
13	12	10	22
9	0	22	26
25	9	13	10
27	14	8	8
15	7	15	20
32	4	18	3
26	0	22	9
19	6	16	16
24	12	10	11
26	5	17	9
12	15	7	23
8	12	10	27
32	11	11	3
18	0	22	17
14	14	8	21
31	17	5	4
8	21	1	27
13	16	6	22
13	19	3	22
24	0	22	11
31	19	3	4
32	0	22	3
23	0	22	12
22	15	7	13
32	4	18	3
27	19	3	8
28	11	11	7
32	5	17	3
12	9	13	23
26	20	2	9
10	12	10	25
27	17	5	8
12	13	9	23
34	5	17	1
33	17	5	2
28	9	13	7
17	12	10	18
5	0	22	30
15	2	20	20
21	11	11	14
12	17	5	23
32	5	17	3
12	0	22	23
21	17	5	14
32	15	7	3
20	13	9	15
32	21	1	3
31	4	18	4
30	9	13	5
10	10	12	25
33	1	21	2
24	0	22	11
34	10	12	1
29	0	22	6
18	2	20	17
30	19	3	5
17	0	22	18
24	20	2	11
29	0	22	6
11	6	16	24
33	6	16	2
31	13	9	4
31	18	4	4
18	0	22	17
8	11	11	27
26	12	10	9
13	18	4	22
18	4	18	17
20	12	10	15
18	2	20	17
28	9	13	7
17	15	7	18
19	7	15	16
13	0	22	22
31	15	7	4
9	0	22	26
19	4	18	16
25	0	22	10
16	11	11	19
34	15	7	1
24	13	9	11
32	0	22	3
18	12	10	17
28	16	6	7
23	3	19	12
18	0	22	17
30	0	22	5
32	10	12	3
31	20	2	4
19	0	22	16
23	6	16	12
21	8	14	14
15	5	17	20
11	5	17	24
16	0	22	19
26	10	12	9
18	13	9	17
28	5	17	7
12	11	11	23
28	0	22	7
30	2	20	5
20	15	7	15
25	0	22	10
33	3	19	2
31	6	16	4
14	0	22	21
20	20	2	15
26	8	14	9
18	0	22	17
19	1	21	16
8	1	21	27
15	19	3	20
16	21	1	19
10	14	8	25
8	6	16	27
16	21	1	19
24	9	13	11
29	0	22	6
15	7	15	20
10	12	10	25
20	13	9	15
24	17	5	11
31	0	22	4
19	5	17	16
17	7	15	18
26	3	19	9
31	8	14	4
33	17	5	2
14	12	10	21
24	18	4	11
11	7	15	24
15	0	22	20
17	6	16	18
23	0	22	12
11	8	14	24
20	14	8	15
28	1	21	7
11	0	22	24
28	3	19	7
16	20	2	19
17	1	21	18
8	0	22	27
23	13	9	12
20	0	22	15
11	6	16	24
11	17	5	24
22	4	18	13
26	1	21	9
22	4	18	13
29	17	5	6
33	15	7	2
25	0	22	10
31	5	17	4
20	6	16	15
30	0	22	5
23	7	15	12
29	14	8	6
31	21	1	4
32	20	2	3
11	0	22	24
28	0	22	7
16	20	2	19
14	1	21	21
13	0	22	22
33	7	15	2
24	11	11	11
18	11	11	17
14	1	21	21
22	20	2	13
16	0	22	19
11	19	3	24
23	0	22	12
11	14	8	24
11	8	14	24
29	9	13	6
28	18	4	7
14	13	9	21
23	21	1	12
20	0	22	15
25	9	13	10
21	12	10	14
30	4	18	5
10	21	1	25
17	10	12	18
31	11	11	4
20	19	3	15
34	6	16	1
24	8	14	11
31	20	2	4
21	13	9	14
19	3	19	16
32	21	1	3
28	5	17	7
10	20	2	25
28	5	17	7
16	13	9	19
31	1	21	4
20	9	13	15
15	11	11	20
8	13	9	27
19	20	2	16
8	17	5	27
24	6	16	11
22	10	12	13
32	6	16	3
11	1	21	24
8	11	11	27
12	15	7	23
31	8	14	4
12	17	5	23
23	19	3	12
9	1	21	26
17	21	1	18
33	3	19	2
32	9	13	3
16	0	22	19
27	14	8	8
31	8	14	4
11	19	3	24
31	0	22	4
34	13	9	1
24	2	20	11
6	0	22	29
20	14	8	15
22	18	4	13
28	11	11	7
17	2	20	18
19	12	10	16
13	15	7	22
33	14	8	2
31	3	19	4
23	18	4	12
17	19	3	18
24	0	22	11
31	1	21	4
18	1	21	17
20	7	15	15
31	6	16	4
15	11	11	20
18	9	13	17
14	6	16	21
24	13	9	11
25	19	3	10
25	12	10	10
15	0	22	20
10	0	22	25
21	0	22	14
14	14	8	21
27	15	7	8
11	7	15	24
18	0	22	17
15	14	8	20
31	17	5	4
22	17	5	13
23	12	10	12
21	7	15	14
18	0	22	17
24	11	11	11
27	17	5	8
21	5	17	14
20	15	7	15
9	15	7	26
17	0	22	18
28	7	15	7
26	0	22	9
22	2	20	13
34	14	8	1
8	18	4	27
28	1	21	7
23	9	13	12
11	0	22	24
10	5	17	25
31	0	22	4
9	8	14	26
19	0	22	16
20	2	20	15
11	21	1	24
6	0	22	29
18	21	1	17
26	2	20	9
23	13	9	12
26	0	22	9
22	1	21	13
29	0	22	6
8	1	21	27
31	3	19	4
24	11	11	11
5	0	22	30
14	7	15	21
26	4	18	9
12	0	22	23
31	0	22	4
26	11	11	9
21	3	19	14
33	4	18	2
23	7	15	12
29	4	18	6
31	11	11	4
11	21	1	24
31	9	13	4
20	12	10	15
14	2	20	21
23	2	20	12
14	16	6	21
21	17	5	14
22	18	4	13
27	3	19	8
17	20	2	18
17	0	22	18
20	0	22	15
14	8	14	21
21	15	7	14
29	11	11	6
27	15	7	8
12	16	6	23
22	8	14	13
31	20	2	4
28	1	21	7
17	0	22	18
30	0	22	5
8	9	13	27
11	7	15	24
9	14	8	26
14	9	13	21
33	11	11	2
25	6	16	10
17	11	11	18
25	14	8	10
24	7	15	11
34	2	20	1
20	10	12	15
29	8	14	6
27	1	21	8
16	2	20	19
31	16	6	4
24	1	21	11
12	16	6	23
23	9	13	12
8	13	9	27
25	20	2	10
27	17	5	8
21	15	7	14
18	11	11	17
31	7	15	4
14	0	22	21
20	6	16	15
12	19	3	23
26	21	1	9
9	18	4	26
25	5	17	10
11	19	3	24
34	1	21	1
6	0	22	29
32	17	5	3
7	0	22	28
10	12	10	25
33	14	8	2
29	8	14	6
12	0	22	23
26	12	10	9
24	0	22	11
12	11	11	23
25	19	3	10
13	14	8	22
13	0	22	22
24	19	3	11
15	0	22	20
31	17	5	4
16	0	22	19
32	13	9	3
29	13	9	6
12	18	4	23
20	1	21	15
9	21	1	26
14	0	22	21
33	6	16	2
17	18	4	18
32	16	6	3
22	10	12	13
28	21	1	7
8	0	22	27
12	5	17	23
13	3	19	22
8	10	12	27
22	14	8	13
24	0	22	11
18	11	11	17
23	9	13	12
31	4	18	4
12	16	6	23
7	0	22	28
16	12	10	19
22	0	22	13
25	4	18	10
28	15	7	7
25	2	20	10
17	3	19	18
31	20	2	4
9	0	22	26
8	8	14	27
20	15	7	15
13	11	11	22
33	12	10	2
10	12	10	25
30	15	7	5
23	0	22	12
12	18	4	23
17	3	19	18
11	0	22	24
10	21	1	25
6	0	22	29
14	7	15	21
30	8	14	5
30	9	13	5
13	4	18	22
19	2	20	16
10	20	2	25
31	5	17	4
11	11	11	24
13	3	19	22
22	19	3	13
23	6	16	12
32	0	22	3
12	1	21	23
16	14	8	19
16	15	7	19
20	13	9	15
15	3	19	20
32	6	16	3
28	15	7	7
33	6	16	2
9	13	9	26
20	3	19	15
19	1	21	16
25	18	4	10
11	11	11	24
15	16	6	20
6	0	22	29
9	3	19	26
10	6	16	25
14	0	22	21
16	0	22	19
9	19	3	26
27	2	20	8
13	17	5	22
29	8	14	6
14	6	16	21
27	0	22	8
22	0	22	13
19	20	2	16
12	1	21	23
14	15	7	21
17	0	22	18
24	0	22	11
18	2	20	17
30	17	5	5
31	1	21	4
18	12	10	17
10	13	9	25
14	10	12	21
30	12	10	5
23	0	22	12
10	8	14	25
6	0	22	29
10	16	6	25
26	0	22	9
14	0	22	21
19	3	19	16
27	5	17	8
17	0	22	18
17	0	22	18
26	13	9	9
5	0	22	30
8	20	2	27
16	7	15	19
10	14	8	25
21	13	9	14
20	14	8	15
22	15	7	13
10	0	22	25
32	21	1	3
17	21	1	18
26	20	2	9
25	17	5	10
31	11	11	4
10	0	22	25
11	0	22	24
10	2	20	25
32	19	3	3
24	1	21	11
19	1	21	16
29	6	16	6
11	0	22	24
26	6	16	9
10	0	22	25
13	8	14	22
16	21	1	19
30	13	9	5
15	3	19	20
8	13	9	27
25	0	22	10
17	8	14	18
15	3	19	20
15	0	22	20
9	1	21	26
13	11	11	22
29	21	1	6
31	21	1	4
10	3	19	25
25	0	22	10
21	4	18	14
14	0	22	21
26	17	5	9
13	0	22	22
21	0	22	14
26	17	5	9
13	13	9	22
31	3	19	4
5	0	22	30
26	0	22	9
20	2	20	15
13	6	16	22
23	8	14	12
5	0	22	30
23	0	22	12
18	20	2	17
17	4	18	18
21	14	8	14
11	0	22	24
10	11	11	25
23	2	20	12
34	8	14	1
10	4	18	25
24	0	22	11
18	3	19	17
23	0	22	12
31	15	7	4
29	5	17	6
12	18	4	23
14	3	19	21
32	21	1	3
9	4	18	26
24	11	11	11
19	0	22	16
8	0	22	27
18	12	10	17
31	0	22	4
30	20	2	5
12	1	21	23
29	11	11	6
18	13	9	17
17	4	18	18
28	14	8	7
9	10	12	26
27	0	22	8
13	3	19	22
26	11	11	9
25	21	1	10
8	16	6	27
26	6	16	9
11	19	3	24
15	0	22	20
31	2	20	4
9	21	1	26
20	0	22	15
24	10	12	11
11	4	18	24
19	6	16	16
23	3	19	12
32	5	17	3
24	6	16	11
8	1	21	27
11	0	22	24
28	20	2	7
19	0	22	16
30	0	22	5
30	15	7	5
14	12	10	21
11	0	22	24
28	18	4	7
19	7	15	16
26	8	14	9
20	1	21	15
11	0	22	24
27	3	19	8
31	17	5	4
23	21	1	12
24	18	4	11
33	0	22	2
14	0	22	21
19	11	11	16
21	6	16	14
21	16	6	14
14	0	22	21
15	2	20	20
11	18	4	24
32	10	12	3
23	0	22	12
25	0	22	10
12	0	22	23
27	1	21	8
33	3	19	2
23	0	22	12
13	19	3	22
19	0	22	16
16	8	14	19
14	12	10	21
19	16	6	16
15	12	10	20
29	0	22	6
25	7	15	10
21	2	20	14
31	12	10	4
13	2	20	22
30	9	13	5
31	18	4	4
25	8	14	10
25	5	17	10
14	0	22	21
15	9	13	20
8	17	5	27
12	0	22	23
27	0	22	8
14	0	22	21
21	16	6	14
16	9	13	19
7	0	22	28
18	16	6	17
13	20	2	22
13	6	16	22
12	0	22	23
8	17	5	27
10	19	3	25
25	4	18	10
23	15	7	12
26	6	16	9
28	0	22	7
12	17	5	23
29	8	14	6
13	11	11	22
18	15	7	17
29	0	22	6
29	5	17	6
26	6	16	9
8	10	12	27
23	0	22	12
13	0	22	22
10	14	8	25
24	0	22	11
17	4	18	18
27	17	5	8
10	13	9	25
28	0	22	7
8	15	7	27
30	18	4	5
28	11	11	7
8	20	2	27
19	13	9	16
24	21	1	11
14	11	11	21
30	3	19	5
27	6	16	8
16	15	7	19
14	8	14	21
17	4	18	18
29	7	15	6
14	1	21	21
30	21	1	5
33	14	8	2
34	20	2	1
32	12	10	3
16	12	10	19
27	17	5	8
33	21	1	2
28	8	14	7
23	0	22	12
31	18	4	4
13	9	13	22
16	0	22	19
17	16	6	18
21	5	17	14
25	0	22	10
17	0	22	18
26	10	12	9
23	13	9	12
20	13	9	15
6	0	22	29
8	15	7	27
31	11	11	4
22	3	19	13
30	6	16	5
30	2	20	5
20	15	7	15
31	17	5	4
9	4	18	26
20	2	20	15
17	21	1	18
34	12	10	1
14	20	2	21
15	2	20	20
23	20	2	12
12	6	16	23
26	21	1	9
21	13	9	14
11	0	22	24
13	19	3	22
14	12	10	21
23	18	4	12
5	0	22	30
18	0	22	17
31	14	8	4
15	6	16	20
5	0	22	30
21	5	17	14
31	6	16	4
8	15	7	27
12	8	14	23
8	2	20	27
30	21	1	5
10	0	22	25
25	14	8	10
12	9	13	23
29	21	1	6
18	0	22	17
22	13	9	13
8	2	20	27
12	7	15	23
22	0	22	13
29	0	22	6
21	5	17	14
30	4	18	5
16	16	6	19
30	21	1	5
17	15	7	18
12	4	18	23
32	10	12	3
23	16	6	12
34	20	2	1
14	17	5	21
24	0	22	11
7	0	22	28
11	13	9	24
30	18	4	5
11	2	20	24
10	0	22	25
22	1	21	13
12	7	15	23
29	1	21	6
20	0	22	15
19	11	11	16
26	1	21	9
9	8	14	26
24	10	12	11
21	0	22	14
26	21	1	9
9	20	2	26
16	16	6	19
27	0	22	8
10	18	4	25
30	10	12	5
11	0	22	24
29	17	5	6
19	0	22	16
16	7	15	19
16	7	15	19
33	11	11	2
33	0	22	2
15	19	3	20
25	0	22	10
14	3	19	21
14	13	9	21
24	11	11	11
12	21	1	23
25	0	22	10
18	0	22	17
30	9	13	5
32	12	10	3
9	7	15	26
19	17	5	16
13	14	8	22
17	13	9	18
9	21	1	26
9	7	15	26
15	15	7	20
24	5	17	11
29	0	22	6
25	18	4	10
21	18	4	14
18	6	16	17
31	18	4	4
16	19	3	19
28	17	5	7
16	12	10	19
17	2	20	18
23	1	21	12
8	12	10	27
13	0	22	22
18	16	6	17
16	5	17	19
7	0	22	28
14	10	12	21
14	2	20	21
20	6	16	15
28	1	21	7
19	18	4	16
17	12	10	18
32	5	17	3
10	18	4	25
17	0	22	18
17	20	2	18
26	1	21	9
16	11	11	19
